Date,Item Name,Quantity Sold (kilo),Sales_count,Discount (Yes/No),Unit Selling Price (RMB/kg),monthOfyear
2020-07-31,Qinggengsanhua,21.682,45,1,3.9,7
2020-07-31,Shanghaiqing,12.084,29,0,9.0,7
2020-07-31,Xixia Mushroom (1),10.265,49,0,19.8,7
2020-07-31,Yunnan Lettuces,20.0,47,0,8.0,7
2020-07-31,Yunnan Shengcai,19.111,62,0,12.0,7
2020-07-31,Zhuyecai,16.986,41,0,5.0,7
2020-08-01,Broccoli,29.784,69,1,12.3,8
2020-08-01,Chinese Cabbage,20.029,25,1,3.2,8
2020-08-01,Eggplant (2),15.69,33,1,7.0,8
2020-08-01,Hongshujian,14.399,37,0,6.0,8
2020-08-01,Huangbaicai (2),14.51,33,1,7.9,8
2020-08-01,Luosi Pepper,12.079,36,1,7.0,8
2020-08-01,Millet Pepper,3.178,37,1,12.2,8
2020-08-01,Net Lotus Root (1),19.736,39,1,9.7,8
2020-08-01,Paopaojiao (Jingpin),33.367,102,1,7.9,8
2020-08-01,Qinggengsanhua,24.578,52,1,7.0,8
2020-08-01,Shanghaiqing,34.027,76,1,5.3,8
2020-08-01,Xixia Mushroom (1),16.685,76,1,17.4,8
2020-08-01,Yunnan Lettuces,15.867,45,1,7.0,8
2020-08-01,Yunnan Shengcai,29.587,85,1,10.6,8
2020-08-01,Zhuyecai,15.156,40,1,4.0,8
2020-08-02,Broccoli,27.125,54,0,14.0,8
2020-08-02,Chinese Cabbage,15.756,20,0,3.6,8
2020-08-02,Eggplant (2),25.3,43,0,7.0,8
2020-08-02,Hongshujian,15.019,38,0,6.0,8
2020-08-02,Huangbaicai (2),10.706,20,0,9.0,8
2020-08-02,Luosi Pepper,11.218,36,0,8.0,8
2020-08-02,Millet Pepper,2.9379999999999997,36,0,14.0,8
2020-08-02,Net Lotus Root (1),54.01,98,1,9.0,8
2020-08-02,Paopaojiao (Jingpin),37.928,111,0,8.0,8
2020-08-02,Qinggengsanhua,22.094,45,0,8.0,8
2020-08-02,Shanghaiqing,21.77,54,1,8.0,8
2020-08-02,Spinach,6.237,18,0,18.0,8
2020-08-02,Xixia Mushroom (1),10.957,54,0,19.8,8
2020-08-02,Yunnan Lettuces,24.955000000000002,63,0,8.0,8
2020-08-02,Yunnan Shengcai,22.288,69,0,12.0,8
2020-08-02,Zhuyecai,14.725999999999999,35,0,8.0,8
2020-08-03,Broccoli,22.77,47,0,14.0,8
2020-08-03,Chinese Cabbage,13.576,21,0,3.6,8
2020-08-03,Eggplant (2),16.565,33,0,7.0,8
2020-08-03,Hongshujian,44.662,107,0,6.0,8
2020-08-03,Huangbaicai (2),16.081,31,0,9.0,8
2020-08-03,Luosi Pepper,8.645999999999999,30,0,8.0,8
2020-08-03,Millet Pepper,3.535,30,0,14.0,8
2020-08-03,Net Lotus Root (1),12.736,30,0,11.0,8
2020-08-03,Paopaojiao (Jingpin),61.151,183,0,9.0,8
2020-08-03,Qinggengsanhua,21.656,42,0,8.0,8
2020-08-03,Shanghaiqing,12.754,35,0,9.0,8
2020-08-03,Spinach,5.856,17,0,18.0,8
2020-08-03,Xixia Mushroom (1),14.529,65,0,19.8,8
2020-08-03,Yunnan Lettuces,36.056,87,0,8.0,8
2020-08-03,Yunnan Shengcai,13.315,43,0,12.0,8
2020-08-03,Zhuyecai,17.678,39,0,6.0,8
2020-08-04,Broccoli,21.353,54,0,14.0,8
2020-08-04,Chinese Cabbage,28.185,26,0,3.6,8
2020-08-04,Eggplant (2),11.428,25,0,8.0,8
2020-08-04,Hongshujian,32.173,78,0,6.0,8
2020-08-04,Huangbaicai (2),8.898,19,0,9.0,8
2020-08-04,Luosi Pepper,6.23,19,0,8.0,8
2020-08-04,Millet Pepper,2.44,32,0,14.0,8
2020-08-04,Net Lotus Root (1),23.401,40,0,11.0,8
2020-08-04,Paopaojiao (Jingpin),54.463,140,0,9.0,8
2020-08-04,Qinggengsanhua,23.181,45,0,8.0,8
2020-08-04,Shanghaiqing,13.107,30,0,9.0,8
2020-08-04,Xixia Mushroom (1),12.721,54,0,19.8,8
2020-08-04,Yunnan Lettuces,9.555,27,0,9.0,8
2020-08-04,Yunnan Shengcai,17.016000000000002,50,0,12.0,8
2020-08-04,Zhuyecai,16.946,46,0,5.0,8
2020-08-05,Broccoli,16.227,41,0,14.0,8
2020-08-05,Chinese Cabbage,26.624,24,0,3.6,8
2020-08-05,Eggplant (2),17.772,33,0,8.0,8
2020-08-05,Hongshujian,28.113,76,0,6.0,8
2020-08-05,Huangbaicai (2),13.72,26,0,9.0,8
2020-08-05,Luosi Pepper,18.929,56,0,8.0,8
2020-08-05,Millet Pepper,3.178,32,0,14.0,8
2020-08-05,Net Lotus Root (1),18.915,29,0,11.0,8
2020-08-05,Paopaojiao (Jingpin),50.57,137,0,9.0,8
2020-08-05,Qinggengsanhua,27.404,60,0,8.0,8
2020-08-05,Shanghaiqing,8.62,20,0,9.0,8
2020-08-05,Spinach,1.263,4,0,18.0,8
2020-08-05,Xixia Mushroom (1),18.094,72,0,19.8,8
2020-08-05,Yunnan Lettuces,11.962,32,0,9.0,8
2020-08-05,Yunnan Shengcai,20.015,66,0,12.0,8
2020-08-05,Zhuyecai,25.766000000000002,59,0,5.0,8
2020-08-06,Broccoli,11.31,29,0,14.0,8
2020-08-06,Chinese Cabbage,34.693,40,0,3.6,8
2020-08-06,Eggplant (2),20.692,37,0,8.0,8
2020-08-06,Hongshujian,19.672,45,1,4.0,8
2020-08-06,Huangbaicai (2),14.012,29,0,9.0,8
2020-08-06,Luosi Pepper,11.781,38,0,8.0,8
2020-08-06,Millet Pepper,2.754,31,0,16.0,8
2020-08-06,Net Lotus Root (1),18.206,32,0,11.0,8
2020-08-06,Paopaojiao (Jingpin),45.876,123,0,9.0,8
2020-08-06,Qinggengsanhua,29.517,55,0,8.0,8
2020-08-06,Shanghaiqing,13.475999999999999,30,0,9.0,8
2020-08-06,Xixia Mushroom (1),13.599,61,0,19.8,8
2020-08-06,Yunnan Lettuces,34.155,80,0,9.0,8
2020-08-06,Yunnan Shengcai,20.564,64,0,12.0,8
2020-08-06,Zhuyecai,12.577,34,1,4.0,8
2020-08-07,Broccoli,19.416,47,0,14.0,8
2020-08-07,Chinese Cabbage,26.791,25,0,3.6,8
2020-08-07,Eggplant (2),34.299,58,0,4.0,8
2020-08-07,Hongshujian,30.177,84,1,4.0,8
2020-08-07,Huangbaicai (2),26.299,44,0,9.0,8
2020-08-07,Luosi Pepper,9.788,25,0,8.0,8
2020-08-07,Millet Pepper,1.855,28,0,16.0,8
2020-08-07,Net Lotus Root (1),21.13,33,0,11.0,8
2020-08-07,Paopaojiao (Jingpin),53.052,145,0,9.0,8
2020-08-07,Qinggengsanhua,20.856,42,0,8.0,8
2020-08-07,Shanghaiqing,14.446,37,0,9.0,8
2020-08-07,Spinach,6.356,15,1,14.0,8
2020-08-07,Xixia Mushroom (1),17.867,80,0,19.8,8
2020-08-07,Yunnan Lettuces,10.67,27,0,9.0,8
2020-08-07,Yunnan Shengcai,20.897,57,0,12.0,8
2020-08-07,Zhuyecai,7.352,19,0,5.0,8
2020-08-08,Broccoli,25.77,70,0,14.0,8
2020-08-08,Chinese Cabbage,20.506,26,0,3.6,8
2020-08-08,Eggplant (2),40.254,68,0,4.0,8
2020-08-08,Hongshujian,31.605,80,0,5.0,8
2020-08-08,Huangbaicai (2),46.43,82,0,7.4,8
2020-08-08,Luosi Pepper,13.76,44,0,8.0,8
2020-08-08,Millet Pepper,3.0540000000000003,41,0,16.0,8
2020-08-08,Net Lotus Root (1),22.267,37,0,11.0,8
2020-08-08,Paopaojiao (Jingpin),74.014,202,0,9.0,8
2020-08-08,Qinggengsanhua,32.386,62,0,8.0,8
2020-08-08,Shanghaiqing,42.264,86,0,7.0,8
2020-08-08,Spinach,1.469,4,0,18.0,8
2020-08-08,Xixia Mushroom (1),15.141,71,0,18.0,8
2020-08-08,Yunnan Lettuces,35.347,74,0,9.0,8
2020-08-08,Yunnan Shengcai,34.302,97,0,12.0,8
2020-08-08,Zhuyecai,12.393,28,0,5.0,8
2020-08-09,Broccoli,36.037,80,0,14.0,8
2020-08-09,Chinese Cabbage,18.101,18,0,3.6,8
2020-08-09,Eggplant (2),25.63,46,0,4.0,8
2020-08-09,Hongshujian,14.111,36,0,5.0,8
2020-08-09,Huangbaicai (2),32.815,55,0,8.0,8
2020-08-09,Luosi Pepper,18.588,49,0,8.0,8
2020-08-09,Millet Pepper,3.274,31,0,12.0,8
2020-08-09,Net Lotus Root (1),22.408,41,0,10.0,8
2020-08-09,Paopaojiao (Jingpin),36.576,109,0,10.0,8
2020-08-09,Qinggengsanhua,18.839,37,0,8.0,8
2020-08-09,Shanghaiqing,35.806,80,0,7.0,8
2020-08-09,Spinach,4.833,13,0,18.0,8
2020-08-09,Xixia Mushroom (1),30.26,137,0,18.0,8
2020-08-09,Yunnan Lettuces,12.808,30,0,9.0,8
2020-08-09,Yunnan Shengcai,20.969,55,0,10.0,8
2020-08-09,Zhuyecai,10.904,25,0,5.0,8
2020-08-10,Broccoli,28.181,68,0,14.0,8
2020-08-10,Chinese Cabbage,7.263,11,0,3.6,8
2020-08-10,Eggplant (2),24.399,43,0,4.0,8
2020-08-10,Hongshujian,12.609,35,0,5.0,8
2020-08-10,Huangbaicai (2),25.261,48,0,7.0,8
2020-08-10,Luosi Pepper,11.481,37,0,8.0,8
2020-08-10,Millet Pepper,3.3600000000000003,33,0,12.0,8
2020-08-10,Net Lotus Root (1),23.61,43,0,10.0,8
2020-08-10,Paopaojiao (Jingpin),52.251,146,0,10.0,8
2020-08-10,Qinggengsanhua,22.519000000000002,48,0,8.0,8
2020-08-10,Shanghaiqing,12.456,23,0,8.0,8
2020-08-10,Xixia Mushroom (1),11.581,50,0,19.8,8
2020-08-10,Yunnan Lettuces,30.025,75,0,9.0,8
2020-08-10,Yunnan Shengcai,24.445,66,0,10.0,8
2020-08-10,Zhuyecai,9.816,28,0,5.0,8
2020-08-11,Broccoli,27.357,69,0,14.0,8
2020-08-11,Chinese Cabbage,13.072,19,0,3.6,8
2020-08-11,Eggplant (2),19.899,34,0,4.0,8
2020-08-11,Hongshujian,12.668000000000001,35,0,5.0,8
2020-08-11,Huangbaicai (2),35.505,66,0,6.0,8
2020-08-11,Luosi Pepper,11.882,37,0,8.0,8
2020-08-11,Millet Pepper,2.418,26,0,12.0,8
2020-08-11,Net Lotus Root (1),16.016,32,0,10.0,8
2020-08-11,Paopaojiao (Jingpin),44.441,136,0,10.0,8
2020-08-11,Qinggengsanhua,28.922,64,0,9.0,8
2020-08-11,Shanghaiqing,38.566,76,1,6.0,8
2020-08-11,Xixia Mushroom (1),11.182,47,0,19.8,8
2020-08-11,Yunnan Lettuces,11.094,29,0,9.0,8
2020-08-11,Yunnan Shengcai,18.624,54,0,10.0,8
2020-08-11,Zhuyecai,10.483,27,0,4.0,8
2020-08-12,Broccoli,26.143,63,0,14.0,8
2020-08-12,Chinese Cabbage,21.456,21,0,3.6,8
2020-08-12,Eggplant (2),13.66,27,0,8.0,8
2020-08-12,Hongshujian,13.694,32,0,5.0,8
2020-08-12,Huangbaicai (2),16.945,34,0,8.0,8
2020-08-12,Luosi Pepper,16.493,47,0,8.0,8
2020-08-12,Millet Pepper,2.442,19,0,10.0,8
2020-08-12,Net Lotus Root (1),22.016,40,0,10.0,8
2020-08-12,Paopaojiao (Jingpin),48.489,139,0,10.0,8
2020-08-12,Qinggengsanhua,23.922,48,0,9.0,8
2020-08-12,Shanghaiqing,31.04,76,1,6.0,8
2020-08-12,Xixia Mushroom (1),10.717,52,0,19.8,8
2020-08-12,Yunnan Lettuces,26.84,63,0,9.0,8
2020-08-12,Yunnan Shengcai,27.011,79,0,10.0,8
2020-08-12,Zhuyecai,11.962,24,0,4.0,8
2020-08-13,Broccoli,23.005,58,0,13.0,8
2020-08-13,Chinese Cabbage,8.939,14,0,3.6,8
2020-08-13,Eggplant (2),13.735,27,0,8.0,8
2020-08-13,Hongshujian,11.77,32,0,4.6,8
2020-08-13,Huangbaicai (2),14.674,24,0,8.0,8
2020-08-13,Luosi Pepper,14.251,40,0,8.0,8
2020-08-13,Millet Pepper,2.941,30,0,10.0,8
2020-08-13,Net Lotus Root (1),16.416,34,0,10.0,8
2020-08-13,Paopaojiao (Jingpin),33.73,99,0,10.0,8
2020-08-13,Qinggengsanhua,24.463,55,0,8.0,8
2020-08-13,Shanghaiqing,14.345,29,0,7.0,8
2020-08-13,Xixia Mushroom (1),10.53,53,1,17.7,8
2020-08-13,Yunnan Lettuces,23.087,49,0,9.0,8
2020-08-13,Yunnan Shengcai,17.69,47,0,10.0,8
2020-08-13,Zhuyecai,22.219,53,0,4.0,8
2020-08-14,Broccoli,25.977,66,0,13.0,8
2020-08-14,Chinese Cabbage,20.98,24,0,3.6,8
2020-08-14,Eggplant (2),23.571,42,0,8.0,8
2020-08-14,Hongshujian,38.198,98,0,4.6,8
2020-08-14,Huangbaicai (2),13.959,28,0,8.0,8
2020-08-14,Luosi Pepper,16.879,55,0,8.0,8
2020-08-14,Millet Pepper,2.392,26,0,10.0,8
2020-08-14,Net Lotus Root (1),20.886,40,0,10.0,8
2020-08-14,Paopaojiao (Jingpin),41.015,117,0,10.0,8
2020-08-14,Qinggengsanhua,32.605,71,0,8.0,8
2020-08-14,Shanghaiqing,13.882,36,0,7.0,8
2020-08-14,Xixia Mushroom (1),10.48,55,0,19.8,8
2020-08-14,Yunnan Lettuces,22.522,58,0,9.0,8
2020-08-14,Yunnan Shengcai,29.789,87,0,10.0,8
2020-08-14,Zhuyecai,10.384,27,0,4.0,8
2020-08-15,Broccoli,9.16,21,0,13.0,8
2020-08-15,Chinese Cabbage,17.962,15,0,3.6,8
2020-08-15,Eggplant (2),24.802,48,0,8.0,8
2020-08-15,Hongshujian,12.293,36,0,4.6,8
2020-08-15,Huangbaicai (2),42.068,74,0,7.0,8
2020-08-15,Luosi Pepper,11.655,33,0,8.0,8
2020-08-15,Millet Pepper,4.173,53,0,10.0,8
2020-08-15,Net Lotus Root (1),22.39,35,0,8.8,8
2020-08-15,Paopaojiao (Jingpin),60.187,161,0,10.0,8
2020-08-15,Qinggengsanhua,70.22,148,0,8.0,8
2020-08-15,Shanghaiqing,11.651,25,0,7.0,8
2020-08-15,Xixia Mushroom (1),14.662,71,0,19.8,8
2020-08-15,Yunnan Lettuces,34.728,85,0,9.0,8
2020-08-15,Yunnan Shengcai,42.174,112,0,10.0,8
2020-08-15,Zhuyecai,9.13,26,0,3.6,8
2020-08-16,Broccoli,32.071,83,0,11.4,8
2020-08-16,Chinese Cabbage,16.357,14,0,4.0,8
2020-08-16,Eggplant (2),14.376,28,0,8.0,8
2020-08-16,Hongshujian,14.193,33,0,4.6,8
2020-08-16,Huangbaicai (2),45.549,82,0,7.0,8
2020-08-16,Luosi Pepper,17.973,57,0,8.0,8
2020-08-16,Millet Pepper,3.742,40,0,10.0,8
2020-08-16,Net Lotus Root (1),22.007,44,0,8.8,8
2020-08-16,Paopaojiao (Jingpin),56.89,151,0,10.0,8
2020-08-16,Qinggengsanhua,28.16,54,0,8.0,8
2020-08-16,Shanghaiqing,24.443,57,0,8.0,8
2020-08-16,Xixia Mushroom (1),16.105999999999998,77,0,19.8,8
2020-08-16,Yunnan Lettuces,50.786,117,0,9.0,8
2020-08-16,Yunnan Shengcai,14.431,41,0,10.0,8
2020-08-16,Zhuyecai,9.329,23,0,3.6,8
2020-08-17,Broccoli,24.231,62,0,13.0,8
2020-08-17,Chinese Cabbage,17.592,22,0,4.0,8
2020-08-17,Eggplant (2),20.339,34,0,8.0,8
2020-08-17,Hongshujian,51.062,117,1,4.0,8
2020-08-17,Huangbaicai (2),12.452,22,0,7.0,8
2020-08-17,Luosi Pepper,13.371,39,0,8.0,8
2020-08-17,Millet Pepper,3.803,31,0,10.0,8
2020-08-17,Net Lotus Root (1),13.327,23,0,8.8,8
2020-08-17,Paopaojiao (Jingpin),40.577,110,0,10.0,8
2020-08-17,Qinggengsanhua,27.518,59,0,8.0,8
2020-08-17,Shanghaiqing,11.204,24,0,8.0,8
2020-08-17,Xixia Mushroom (1),8.489,43,0,19.8,8
2020-08-17,Yunnan Lettuces,13.454,32,0,9.0,8
2020-08-17,Yunnan Shengcai,47.839,129,0,8.0,8
2020-08-17,Zhuyecai,9.75,22,0,3.6,8
2020-08-18,Broccoli,26.065,67,0,12.0,8
2020-08-18,Chinese Cabbage,13.069,21,0,4.0,8
2020-08-18,Eggplant (2),15.303,29,0,9.0,8
2020-08-18,Hongshujian,15.756,33,0,4.0,8
2020-08-18,Huangbaicai (2),43.469,79,0,7.0,8
2020-08-18,Luosi Pepper,17.148,50,0,8.0,8
2020-08-18,Millet Pepper,4.654,30,0,10.0,8
2020-08-18,Net Lotus Root (1),20.255,33,0,8.8,8
2020-08-18,Paopaojiao (Jingpin),38.56,105,0,10.0,8
2020-08-18,Qinggengsanhua,29.855,62,0,8.0,8
2020-08-18,Shanghaiqing,13.849,31,0,8.0,8
2020-08-18,Xixia Mushroom (1),10.522,50,0,19.8,8
2020-08-18,Yunnan Lettuces,29.157,75,0,8.0,8
2020-08-18,Yunnan Shengcai,34.041,87,0,8.0,8
2020-08-18,Zhuyecai,11.228,25,0,3.6,8
2020-08-19,Broccoli,39.409,92,0,10.0,8
2020-08-19,Chinese Cabbage,18.442,22,0,4.0,8
2020-08-19,Eggplant (2),13.664,24,0,9.0,8
2020-08-19,Hongshujian,12.616,31,0,4.0,8
2020-08-19,Huangbaicai (2),44.973,85,0,7.0,8
2020-08-19,Luosi Pepper,13.295,44,0,8.0,8
2020-08-19,Millet Pepper,3.061,25,0,8.0,8
2020-08-19,Net Lotus Root (1),15.9,29,0,8.8,8
2020-08-19,Paopaojiao (Jingpin),49.149,135,0,8.0,8
2020-08-19,Qinggengsanhua,24.652,48,0,8.0,8
2020-08-19,Shanghaiqing,12.727,29,0,10.0,8
2020-08-19,Xixia Mushroom (1),13.837,58,0,19.8,8
2020-08-19,Yunnan Lettuces,20.554,54,0,8.0,8
2020-08-19,Yunnan Shengcai,37.437,98,0,8.0,8
2020-08-19,Zhuyecai,11.394,28,0,3.6,8
2020-08-20,Broccoli,36.802,85,0,10.0,8
2020-08-20,Chinese Cabbage,20.126,15,0,4.0,8
2020-08-20,Eggplant (2),20.103,35,0,9.0,8
2020-08-20,Hongshujian,13.896,30,0,4.0,8
2020-08-20,Huangbaicai (2),36.895,72,0,7.0,8
2020-08-20,Luosi Pepper,6.872,22,0,9.0,8
2020-08-20,Millet Pepper,3.083,36,0,8.0,8
2020-08-20,Net Lotus Root (1),20.891000000000002,40,0,8.8,8
2020-08-20,Paopaojiao (Jingpin),46.776,130,0,8.0,8
2020-08-20,Qinggengsanhua,32.785,65,0,8.0,8
2020-08-20,Shanghaiqing,14.262,35,0,10.0,8
2020-08-20,Xixia Mushroom (1),13.159,57,0,19.8,8
2020-08-20,Yunnan Lettuces,23.769,60,0,8.0,8
2020-08-20,Yunnan Shengcai,29.877,73,0,8.0,8
2020-08-20,Zhuyecai,10.778,22,0,4.0,8
2020-08-21,Broccoli,26.791,61,0,12.0,8
2020-08-21,Chinese Cabbage,19.948999999999998,16,0,4.0,8
2020-08-21,Eggplant (2),10.844,20,0,10.0,8
2020-08-21,Hongshujian,12.239,32,0,4.0,8
2020-08-21,Huangbaicai (2),14.917,29,0,7.0,8
2020-08-21,Luosi Pepper,14.639,37,0,8.0,8
2020-08-21,Millet Pepper,4.25,39,0,8.0,8
2020-08-21,Net Lotus Root (1),22.791,43,0,8.8,8
2020-08-21,Paopaojiao (Jingpin),47.75,132,0,8.0,8
2020-08-21,Qinggengsanhua,23.271,47,0,8.0,8
2020-08-21,Shanghaiqing,33.883,78,0,10.0,8
2020-08-21,Xixia Mushroom (1),12.850999999999999,58,0,19.8,8
2020-08-21,Yunnan Lettuces,34.656,93,0,8.0,8
2020-08-21,Yunnan Shengcai,15.854,41,0,8.0,8
2020-08-21,Zhuyecai,9.422,20,0,4.0,8
2020-08-22,Broccoli,29.167,74,0,12.0,8
2020-08-22,Chinese Cabbage,18.644,18,0,4.0,8
2020-08-22,Eggplant (2),14.206,26,0,12.0,8
2020-08-22,Hongshujian,14.353,35,0,4.0,8
2020-08-22,Huangbaicai (2),45.365,76,0,7.0,8
2020-08-22,Luosi Pepper,15.620000000000001,46,0,8.0,8
2020-08-22,Millet Pepper,5.595,41,0,10.0,8
2020-08-22,Net Lotus Root (1),21.992,41,0,8.8,8
2020-08-22,Paopaojiao (Jingpin),76.432,201,0,8.0,8
2020-08-22,Qinggengsanhua,26.719,58,0,8.0,8
2020-08-22,Shanghaiqing,31.614,72,1,8.0,8
2020-08-22,Xixia Mushroom (1),11.61,54,0,19.8,8
2020-08-22,Yunnan Lettuces,40.661,108,0,8.0,8
2020-08-22,Yunnan Shengcai,31.245,83,0,8.0,8
2020-08-22,Zhuyecai,9.574,18,0,4.0,8
2020-08-23,Broccoli,40.565,97,0,13.0,8
2020-08-23,Chinese Cabbage,18.872,21,0,4.0,8
2020-08-23,Eggplant (2),20.956,42,0,12.0,8
2020-08-23,Hongshujian,12.208,31,0,4.0,8
2020-08-23,Huangbaicai (2),43.975,84,0,7.0,8
2020-08-23,Luosi Pepper,15.187000000000001,43,0,8.0,8
2020-08-23,Millet Pepper,4.663,38,0,10.0,8
2020-08-23,Net Lotus Root (1),25.755,40,0,8.8,8
2020-08-23,Paopaojiao (Jingpin),53.843,165,0,8.0,8
2020-08-23,Qinggengsanhua,30.991,61,0,8.0,8
2020-08-23,Shanghaiqing,40.567,94,1,8.6,8
2020-08-23,Xixia Mushroom (1),14.952,81,0,19.8,8
2020-08-23,Yunnan Lettuces,28.008,69,0,8.0,8
2020-08-23,Yunnan Shengcai,31.328,77,0,9.0,8
2020-08-23,Zhuyecai,17.869,40,0,4.0,8
2020-08-24,Broccoli,20.983,46,0,13.0,8
2020-08-24,Chinese Cabbage,10.522,14,0,5.0,8
2020-08-24,Eggplant (2),12.245000000000001,23,0,10.0,8
2020-08-24,Hongshujian,14.677,31,0,4.0,8
2020-08-24,Huangbaicai (2),74.578,108,0,4.0,8
2020-08-24,Luosi Pepper,13.031,36,0,8.0,8
2020-08-24,Millet Pepper,3.052,28,0,10.0,8
2020-08-24,Naibaicai,9.772,27,0,7.0,8
2020-08-24,Net Lotus Root (1),18.214,29,0,8.8,8
2020-08-24,Paopaojiao (Jingpin),59.968,147,0,7.6,8
2020-08-24,Qinggengsanhua,20.801,43,0,8.0,8
2020-08-24,Shanghaiqing,31.723,72,0,10.0,8
2020-08-24,Xixia Mushroom (1),9.491,44,0,19.8,8
2020-08-24,Yunnan Lettuces,18.497,49,0,9.0,8
2020-08-24,Yunnan Shengcai,28.15,63,0,8.0,8
2020-08-24,Zhuyecai,8.193,19,0,4.0,8
2020-08-25,Broccoli,24.418,58,0,13.0,8
2020-08-25,Chinese Cabbage,13.515,17,0,5.0,8
2020-08-25,Eggplant (2),11.879,28,0,10.0,8
2020-08-25,Hongshujian,12.466000000000001,33,0,4.0,8
2020-08-25,Huangbaicai (2),187.729,255,1,2.8,8
2020-08-25,Luosi Pepper,10.201,34,0,8.0,8
2020-08-25,Millet Pepper,3.724,32,0,10.0,8
2020-08-25,Net Lotus Root (1),16.698,31,0,8.8,8
2020-08-25,Paopaojiao (Jingpin),70.585,181,0,7.6,8
2020-08-25,Qinggengsanhua,23.343,48,0,9.0,8
2020-08-25,Shanghaiqing,17.641000000000002,41,0,10.0,8
2020-08-25,Xixia Mushroom (1),12.489,60,0,19.8,8
2020-08-25,Yunnan Lettuces,7.228,21,0,9.0,8
2020-08-25,Yunnan Shengcai,27.858999999999998,63,0,8.0,8
2020-08-25,Zhuyecai,18.358,36,0,4.0,8
2020-08-26,Broccoli,58.757,127,1,11.0,8
2020-08-26,Chinese Cabbage,23.375,22,0,5.0,8
2020-08-26,Eggplant (2),14.982,24,0,10.0,8
2020-08-26,Hongshujian,49.081,119,0,4.0,8
2020-08-26,Huangbaicai (2),26.025000000000002,49,0,5.0,8
2020-08-26,Luosi Pepper,9.929,31,0,8.0,8
2020-08-26,Millet Pepper,2.451,28,0,10.0,8
2020-08-26,Net Lotus Root (1),16.631,31,0,8.8,8
2020-08-26,Paopaojiao (Jingpin),51.015,151,0,7.6,8
2020-08-26,Qinggengsanhua,23.787,52,0,8.0,8
2020-08-26,Shanghaiqing,16.816,40,0,10.0,8
2020-08-26,Xixia Mushroom (1),12.263,60,0,23.8,8
2020-08-26,Yunnan Lettuces,21.384,55,1,7.0,8
2020-08-26,Yunnan Shengcai,35.816,90,0,8.0,8
2020-08-26,Zhuyecai,8.828,20,0,7.0,8
2020-08-27,Broccoli,72.452,151,1,8.0,8
2020-08-27,Chinese Cabbage,10.323,13,0,5.0,8
2020-08-27,Eggplant (2),6.84,13,0,13.0,8
2020-08-27,Hongshujian,11.583,29,0,4.0,8
2020-08-27,Huangbaicai (2),12.892,29,0,5.0,8
2020-08-27,Luosi Pepper,11.818999999999999,31,0,8.0,8
2020-08-27,Millet Pepper,3.342,31,0,10.0,8
2020-08-27,Naibaicai,9.783,25,0,7.0,8
2020-08-27,Net Lotus Root (1),14.24,27,0,10.0,8
2020-08-27,Paopaojiao (Jingpin),57.157,152,0,7.6,8
2020-08-27,Qinggengsanhua,20.054,42,0,8.0,8
2020-08-27,Shanghaiqing,25.568,58,0,10.0,8
2020-08-27,Xixia Mushroom (1),9.396,49,0,23.8,8
2020-08-27,Yunnan Lettuces,15.722999999999999,37,0,9.0,8
2020-08-27,Yunnan Shengcai,33.578,94,0,8.0,8
2020-08-27,Zhuyecai,9.935,19,0,8.0,8
2020-08-28,Broccoli,16.904,35,0,12.0,8
2020-08-28,Chinese Cabbage,15.101,23,0,5.0,8
2020-08-28,Eggplant (2),10.943999999999999,20,0,13.0,8
2020-08-28,Hongshujian,12.69,29,0,4.0,8
2020-08-28,Huangbaicai (2),42.261,75,0,6.0,8
2020-08-28,Luosi Pepper,6.655,22,0,8.0,8
2020-08-28,Millet Pepper,3.623,33,0,10.0,8
2020-08-28,Net Lotus Root (1),14.733,28,0,10.0,8
2020-08-28,Paopaojiao (Jingpin),133.609,268,0,6.0,8
2020-08-28,Qinggengsanhua,23.026,49,0,8.0,8
2020-08-28,Shanghaiqing,21.288,54,0,10.0,8
2020-08-28,Xixia Mushroom (1),11.118,60,0,23.8,8
2020-08-28,Yunnan Lettuces,20.281,53,0,9.0,8
2020-08-28,Yunnan Shengcai,31.005,97,0,8.0,8
2020-08-29,Broccoli,32.329,66,0,12.0,8
2020-08-29,Chinese Cabbage,18.496,18,0,5.0,8
2020-08-29,Eggplant (2),15.544,30,0,13.0,8
2020-08-29,Hongshujian,12.865,33,0,4.0,8
2020-08-29,Huangbaicai (2),44.266,78,0,6.0,8
2020-08-29,Luosi Pepper,12.898,36,0,8.0,8
2020-08-29,Millet Pepper,2.061,25,0,10.0,8
2020-08-29,Net Lotus Root (1),65.118,108,0,8.0,8
2020-08-29,Paopaojiao (Jingpin),114.658,269,0,6.0,8
2020-08-29,Qinggengsanhua,24.474,50,0,8.0,8
2020-08-29,Shanghaiqing,37.526,87,0,10.0,8
2020-08-29,Xixia Mushroom (1),12.337,64,0,23.8,8
2020-08-29,Yunnan Lettuces,33.73,77,0,9.0,8
2020-08-29,Yunnan Shengcai,52.538,139,0,8.0,8
2020-08-29,Zhuyecai,6.366,15,0,8.0,8
2020-08-30,Broccoli,42.367,95,0,12.0,8
2020-08-30,Chinese Cabbage,14.237,15,0,5.0,8
2020-08-30,Eggplant (2),8.16,16,0,13.0,8
2020-08-30,Hongshujian,13.771,33,0,4.0,8
2020-08-30,Huangbaicai (2),29.681,62,0,6.0,8
